Date,Close,sentiment_score,price_change_lag1,price_change_lag2,volatility_5d,volume_delta,ma_ratio_5,ma_ratio_20,target_signal
2018-05-14,44.33108901977539,0.0020644888281822205,-0.0038034591782601934,0.014304103243258703,0.006501269088755213,-0.0634921202030776,-0.009147391757632684,-0.07605661734103086,0
2018-05-15,43.92818069458008,0.006007030606269836,-0.0023329576563249077,-0.0038034591782601934,0.007366717142231565,-0.20728515729316888,-0.0028960353163620667,-0.07043994606720216,2
2018-05-16,44.338138580322266,-0.0301666796207428,-0.009088617809853039,-0.0023329576563249077,0.009343536929870515,0.14035459218049162,0.007434408674423354,-0.059531345943978686,0
2018-05-17,44.05777740478516,0.07551448047161102,0.009332457644729342,-0.009088617809853039,0.009747606723906156,-0.19042253283365407,-0.00024415431605873117,-0.06529820630291194,1
2018-05-18,43.897552490234375,-0.059017375111579895,-0.006323250919278101,0.009332457644729342,0.007066557584319871,-0.0984773055449849,0.0036363708779318937,-0.055378427361504334,2
2018-05-21,44.20855712890625,0.007337987422943115,-0.0036366998970172038,-0.006323250919278101,0.007058921803862032,0.05803746964265066,0.004852096201774847,-0.04623401909019187,1
2018-05-22,44.09785079956055,-0.016208648681640625,0.007084783114982507,-0.0036366998970172038,0.008241908186693894,0.005634587953677217,-0.0027713157157196466,-0.04680803999790151,2
2018-05-23,44.38056564331055,-0.019630223512649536,-0.002504183274357863,0.007084783114982507,0.006957792918920284,-0.17173709838702667,0.0005017133669786844,-0.03777745165284352,1
2018-05-24,44.33108901977539,0.1080508679151535,0.006411079874051762,-0.002504183274357863,0.006135210392369476,0.31610752786945473,-0.005680525840462636,-0.03718092823518171,1
2018-05-25,44.432411193847656,0.0642358899116516,-0.0011148263393667701,0.006411079874051762,0.005105084515235037,0.15831771228014202,-0.0033377479933318632,-0.02957944533616319,1
2018-05-29,44.272193908691406,0.0559190571308136,0.002285578277291256,-0.0011148263393667701,0.004314185551674917,-0.2484720667986572,-0.0032029870300462893,-0.024664469950694046,1
2018-05-30,44.17794799804688,-0.04297565668821335,-0.0036058651973052136,0.002285578277291256,0.004074574193476877,0.28939350552660215,0.0006918158248239159,-0.014941408050706095,1
2018-05-31,44.02950668334961,0.003993609547615051,-0.002128783381255106,-0.0036058651973052136,0.004013110274647562,-0.16983135013169526,0.003189228134673039,-0.007760078936297821,2
2018-06-01,44.82353210449219,-0.09544720649719238,-0.0033600771747894775,-0.002128783381255106,0.00238395337355045,0.4704154517000616,0.004976732511869031,-0.0014774341623786658,2
2018-06-04,45.19816589355469,0.04440240859985352,0.018033938623319923,-0.0033600771747894775,0.009138814531947734,-0.14701194929192074,-0.010628652059280541,-0.015478416574328024,2
2018-06-05,45.5468635559082,0.19838091731071472,0.008357971169901557,0.018033938623319923,0.00954023336101803,0.12045217020368981,-0.015440816283814218,-0.021369564806403063,1
2018-06-06,45.70472717285156,-0.023342035710811615,0.007714863102514569,0.008357971169901557,0.0087553211392489,-0.178944803587881,-0.017381225556094226,-0.026569793205719616,1
2018-06-07,45.58221054077149,0.07174108177423477,0.0034659602136946077,0.007714863102514569,0.00780704122315468,-0.029323935824909553,-0.014094123970680883,-0.027703764725128144,0
2018-06-08,45.16752624511719,0.1954493373632431,-0.0026806118241713417,0.0034659602136946077,0.007587889552353648,0.019757710092864977,-0.00463142714561926,-0.023327843102532664,1
2018-06-11,45.056785583496094,0.005659699440002441,-0.009097502967377658,-0.0026806118241713417,0.007404260346236113,0.24872582821166245,0.0060302712848456785,-0.013737619079632113,2
2018-06-12,45.304176330566406,0.07210162281990051,-0.0024517761061370047,-0.009097502967377658,0.0064349451500795764,-0.3131771255364485,0.007875329576612966,-0.010623305551618722,0
2018-06-13,44.931907653808594,-0.0067427664995193485,0.005490643503892834,-0.0024517761061370047,0.00575673476940172,-0.07632520414015354,0.0013002961043657724,-0.014952007448836069,1
2018-06-14,44.95547866821289,-0.024783775210380554,-0.008217094027745175,0.005490643503892834,0.0058336468768440414,0.27953829141806263,0.006156284729208705,-0.005673771058263943,0
2018-06-15,44.4936752319336,-0.07030190899968147,0.0005245941166331924,-0.008217094027745175,0.006101229799168035,-0.0013078601005619417,0.002840504245762654,-0.005508502513702163,1
2018-06-18,44.4701042175293,0.17555099725723267,-0.010272461776851705,0.0005245941166331924,0.006421059457253185,1.8560349096024544,0.010220092165898365,0.005303247240381337,0
2018-06-19,43.7514762878418,-0.015070438385009766,-0.0005297610116816731,-0.010272461776851705,0.006517781483667397,-0.7005000064809654,0.008117008251547375,0.006479849018290462,1
2018-06-20,43.94233322143555,0.010222643613815308,-0.016159798640728806,-0.0005297610116816731,0.006974092650252094,0.816536740799247,0.01757774112498134,0.02248914853337025,0
2018-06-21,43.6972885131836,-0.14563517769177756,0.004362296996291093,-0.016159798640728806,0.008496848947840542,-0.38565748916717546,0.008654076287637036,0.017871163834978665,1
2018-06-22,43.5700569152832,-0.005004102985064189,-0.005576506532256942,0.004362296996291093,0.008035705813776705,0.24641397664418996,0.008551720116190431,0.02279732958113767,0
2018-06-25,42.92211151123047,0.1612180769443512,-0.0029116588747151173,-0.005576506532256942,0.007638195914928391,0.05789148215417761,0.007257160953135555,0.024910719828143746,2
2018-06-26,43.45459747314453,0.06269702812035878,-0.014871346285192821,-0.0029116588747151173,0.008568805819422442,0.1640674401847031,0.015249524208360343,0.03862326065205379,1
2018-06-27,43.39098358154297,-0.004711821675300598,0.012405865955004147,-0.014871346285192821,0.010307498391629272,-0.22404312906822133,0.001442426287567633,0.024955382859398245,2
2018-06-28,43.70669937133789,-0.03216984122991562,-0.0014639162551414175,0.012405865955004147,0.00982269711650263,0.02914624814808775,0.0003692937106132277,0.025551202028785802,1
2018-06-29,43.61482238769531,0.11533921957015991,0.007276068983354866,-0.0014639162551414175,0.010471229525823028,-0.31322942579285196,-0.006813820423726136,0.017773834297669655,2
2018-07-02,44.1025390625,0.02705934941768646,-0.002102125874616556,0.007276068983354866,0.01041940299469221,0.30938313408426055,-0.004516343571323356,0.018532166036172804,0
2018-07-03,43.33443069458008,0.027340600887934368,0.01118236067705003,-0.002102125874616556,0.006881404936078353,-0.22018058114936867,-0.01017199228870036,0.006026390303580653,2
2018-07-05,43.683143615722656,0.0994131863117218,-0.017416420556453538,0.01118236067705003,0.011029572868125491,-0.21298494752217834,0.006818234835795911,0.02130559520050479,2
2018-07-06,44.28868103027344,0.024649322032928467,0.008047017476710216,-0.017416420556453538,0.011626780963893427,0.18985582021956593,0.00011865928629428701,0.010838820204634114,2
2018-07-09,44.90363311767578,0.03885732591152191,0.013862038407254973,0.008047017476710216,0.012775580875888254,0.05305886462461307,-0.010927344433407926,-0.0044422219374103955,1
2018-07-10,44.84944534301758,-0.019924481709798176,0.013885084701032113,0.013862038407254973,0.013260122522776497,0.12990414750760637,-0.018732284118771814,-0.01837015931571384,0
2018-07-11,44.2674674987793,-0.10131480544805527,-0.0012067570237845882,0.013885084701032113,0.013186411089082186,-0.19322656732433718,-0.014215974754812288,-0.01741529077155901,2
2018-07-12,45.00966644287109,-0.173752228418986,-0.012976255108334112,-0.0012067570237845882,0.011468843236996333,0.18146570383522276,0.002959433410507639,-0.005668355185436957,1
2018-07-13,45.08035659790039,0.010679662227630615,0.016766239092224078,-0.012976255108334112,0.012766282655431125,-0.04197222738496664,-0.007684743826899321,-0.02197827293026333,1
2018-07-16,44.98139572143555,-0.13170015811920166,0.001570554963321591,0.016766239092224078,0.012053301525695049,-0.30636712839017577,-0.005728499447220314,-0.0233733952356433,1
2018-07-17,45.108619689941406,-0.05267384648323059,-0.002195210595770991,0.001570554963321591,0.010694211338057391,0.2021112522874564,-0.003195307711767459,-0.020682641706984195,0
2018-07-18,44.8612174987793,-0.0799077421426773,0.002828368628082112,-0.002195210595770991,0.010695680796314956,0.03266613929309781,-0.004857574921644514,-0.02273694679911653,2
2018-07-19,45.20993423461914,-0.04374881461262703,-0.0054845879315894575,0.002828368628082112,0.008516186504833774,0.055289838746017006,0.003277523429011886,-0.01611064243591831,1
2018-07-20,45.10626602172852,-0.010807454586029053,0.007773233881789521,-0.0054845879315894575,0.0050436314677426725,0.23749801749484556,-0.0035750878389957386,-0.02229774797530082,1
2018-07-23,45.14632034301758,-0.04203416407108307,-0.002293040559462556,0.007773233881789521,0.005208201578648589,0.019194747323382666,-0.0011701121170686335,-0.01848884212281865,2
2018-07-24,45.473819732666016,0.09170465171337128,0.0008879990480648026,-0.002293040559462556,0.005044659734895584,-0.22667608167845155,-0.00132566253341726,-0.017613922354824174,2
2018-07-25,45.90264892578125,-0.12235760688781738,0.007254176800238099,0.0008879990480648026,0.0058294260315073084,0.1693934731759792,-0.0069118488033703684,-0.021883311442820186,1
2018-07-26,45.75891876220703,-0.049319252371788025,0.00943024350354249,0.007254176800238099,0.005043256033106048,-0.10632210034281919,-0.011651856412111083,-0.02835445035628381,0
2018-07-27,44.99788284301758,0.032739490270614624,-0.0031311954089319194,0.00943024350354249,0.005654375820708454,0.14159869299038297,-0.006147960064111113,-0.022715079064303367,0
2018-07-30,44.74576950073242,0.15171951552232107,-0.01663142267727713,-0.0031311954089319194,0.0103415463876848,0.25938351855734965,0.010179040643272907,-0.004751831670682938,1
2018-07-31,44.83530044555664,-0.04105124175548554,-0.00560278231677469,-0.01663142267727713,0.010538980799121358,-0.12464618714618714,0.014080402665510805,0.0021194927294374555,2
2018-08-01,47.4765510559082,-0.09435176104307175,0.0020008806602991314,-0.00560278231677469,0.009642354221602848,0.872274661784636,0.009207112382431992,0.0009355453636232802,2
2018-08-02,48.86433029174805,-0.06557345390319824,0.05891006827441303,0.0020008806602991314,0.02974685797725871,0.7254387524445687,-0.04030761485117773,-0.05038696117604702,1
2018-08-03,49.005706787109375,-0.033048633486032486,0.029230835117016074,0.05891006827441303,0.030473549680072726,-0.08142552442971807,-0.05485317098079845,-0.07205499422264328,2
2018-08-06,49.26016998291016,0.07823748886585236,0.002893245328795757,0.029230835117016074,0.026644529748380844,-0.464018332158195,-0.0412232636430383,-0.06991929040570577,0
2018-08-07,48.79836654663086,-0.008333957195281983,0.0051925216976509425,0.002893245328795757,0.024670043479395342,-0.23983927001799843,-0.027847209433901288,-0.07030184017077656,1
2018-08-08,48.831356048583984,-0.10533272475004196,-0.009374783652584151,0.0051925216976509425,0.027108151621984072,0.006371581174730689,-0.0024046217542426085,-0.0574574785773736,2
2018-08-09,49.21540069580078,0.032739490270614624,0.0006760370128700011,-0.009374783652584151,0.014268165050210531,-0.11966436605516773,0.002470336533199724,-0.05342112908622365,1
2018-08-10,49.06882095336914,0.04291227459907532,0.007864713952131508,0.0006760370128700011,0.006614622817161682,0.04293356418281502,-0.003925614357747853,-0.05653482589108483,2
2018-08-13,49.38563537597656,-0.016924699147542317,-0.0029783307736870324,0.007864713952131508,0.006812655292743026,0.047614993657577376,-0.0006928658005145305,-0.04965232711842249,1
2018-08-14,49.59370803833008,0.030260461568832397,0.006456532202159471,-0.0029783307736870324,0.007059678759216582,0.05199665193082814,-0.006595429003283471,-0.051289885609217434,1
2018-08-15,49.70956802368164,0.07552739977836609,0.004213222342275058,0.006456532202159471,0.004413687716686128,-0.19863735907210645,-0.0075558741368633164,-0.050748410103984454,2
2018-08-16,50.43781280517578,-0.05247844159603119,0.0023361831557748847,0.004213222342275058,0.004230630945311085,0.38845189897821486,-0.006335629513013696,-0.04808418958849481,2
2018-08-17,51.44506072998047,-0.0049592554569244385,0.01464999215336582,0.0023361831557748847,0.006453521274117066,-0.010663852594454237,-0.015835416356261622,-0.056645896942740026,0
2018-08-20,50.943809509277344,0.16303659975528717,0.01997009522786697,0.01464999215336582,0.00749458342425411,0.24303518547108105,-0.025866501399153252,-0.06895517830546516,1
2018-08-21,50.84449005126953,0.013004377484321594,-0.009743427524248505,0.01997009522786697,0.011554769912540824,-0.14506732153442292,-0.010164486970570707,-0.054104270628862805,1
2018-08-22,50.84685897827149,0.14797821640968323,-0.0019495883594988772,-0.009743427524248505,0.012144686006622028,-0.13628964893339546,-0.003310915838133699,-0.046975093667156353,1
2018-08-23,50.95089340209961,-0.009884506464004517,4.6591616900348853e-05,-0.0019495883594988772,0.012314692237279424,-0.27300285170375915,0.0011160460579813236,-0.04215763077736334,1
2018-08-24,51.10930633544922,0.009503640234470367,0.002046034424123988,4.6591616900348853e-05,0.010956986900950252,-0.007093242752956419,0.001085930557555237,-0.039018330515598,2
2018-08-27,51.530181884765625,-0.03340083360671997,0.0031091296495908693,0.002046034424123988,0.005103016209415259,-0.021542958820538916,-0.003330796138348413,-0.03601810882491552,2
2018-08-28,51.94630432128906,-0.002995789051055908,0.008234812395105706,0.0031091296495908693,0.0038431108535073575,0.11088198999805154,-0.009195305296110567,-0.037308532928723714,2
2018-08-29,52.72183227539063,0.005493837594985962,0.00807531472436862,0.008234812395105706,0.0036852997671362347,0.1097047030221534,-0.012890143883434013,-0.03817572311097006,2
2018-08-30,53.20654678344727,-0.027774248272180557,0.014929415369087984,0.00807531472436862,0.00511977287667055,0.19660356151873826,-0.020297637343141384,-0.0473494853231875,2
2018-08-31,53.82129287719727,-0.15425392985343933,0.00919380998605579,0.014929415369087984,0.0042105096387849905,0.7902828125687953,-0.020743922131820858,-0.051947654454183145,1
2018-09-04,53.993896484375,0.08230171104272206,0.01155395587411534,0.00919380998605579,0.0028893891601166444,-0.11177034787206575,-0.02185122626954905,-0.05830261460667929,0
2018-09-05,53.64159393310547,0.10243046283721924,0.0032069762346949027,0.01155395587411534,0.004340635912219488,-0.36801945542349923,-0.015852197966169213,-0.05692938606952469,0
2018-09-06,52.75021743774414,0.015038982033729553,-0.006524858811985945,0.0032069762346949027,0.00843120867521764,0.21697255577745245,-0.0030677959086667927,-0.046221136919525785,0
2018-09-07,52.324615478515625,0.021049022674560547,-0.016617263395881432,-0.006524858811985945,0.011692731610266528,0.028710287102871046,0.013886048266894324,-0.02638957639534356,0
2018-09-10,51.62238311767578,-0.002805069088935852,-0.008068250329599347,-0.016617263395881432,0.01087963307622608,0.09710702828813056,0.018761872489535314,-0.015499267164477692,2
2018-09-11,52.92753982543945,-0.020662181079387665,-0.01342068841629962,-0.008068250329599347,0.0075995477470746,0.05041759924295186,0.0241011378682634,0.00036645488512188074,0
2018-09-12,52.27023315429688,-0.09244925528764725,0.02528276745357738,-0.01342068841629962,0.016794834057461773,-0.09533992129869806,-0.005181987824257939,-0.020955899602995043,2
2018-09-13,53.5328369140625,-0.024783775210380554,-0.012418991574338012,0.02528276745357738,0.017229035440411093,0.3784637332512797,0.00208081429666529,-0.006083984414911203,0
2018-09-14,52.92518615722656,0.09729579091072083,0.024155311418614378,-0.012418991574338012,0.019836224374264844,-0.15366273866802493,-0.018629971313970595,-0.025955127342711437,0
2018-09-17,51.5159912109375,-0.0011419951915740967,-0.011350991127397458,0.024155311418614378,0.020346306970601153,-0.2327484510770529,-0.005093044409623215,-0.012421915205542478,1
2018-09-18,51.60110855102539,-0.12651795148849487,-0.026626168911389803,-0.011350991127397458,0.02352946578952721,0.1623723018941039,0.0217091084761587,0.014661647342892214,1
2018-09-19,51.63183975219727,0.04633375257253647,0.0016522508465257602,-0.026626168911389803,0.019087420461922775,-0.1511865810281462,0.014882677292193947,0.01362484115934448,2
2018-09-20,52.02433395385742,0.033090777695178986,0.000595553119590253,0.0016522508465257602,0.01869204278997909,-0.1408824992002331,0.011805753345572656,0.013783998303062983,0
2018-09-21,51.46396255493164,-0.026388462632894516,0.007601786098343499,0.000595553119590253,0.013605491540211283,-0.018987015093755333,-0.0016269699653179703,0.007267228812247506,2
2018-09-24,52.20402526855469,-0.11670604348182678,-0.010771332496496755,0.007601786098343499,0.013546851654849106,2.617100357776375,0.003565303574561751,0.018733450503073623,2
2018-09-25,52.53504943847656,-0.05621345639228821,0.014380212422102412,-0.010771332496496755,0.009320109956744694,-0.7122664984877404,-0.008025650326504152,0.0053400255404250085,0
